,alternative_id,alpha,optimal_grade,fun_val,expert_diff,crowd_diff
48,4.0,0.4,2.2066174894885107,0.13837899599948347,0.17965137970542083,0.4572912068318884
49,4.0,0.5,2.1778248632755854,0.11986591771367588,0.15216914819848273,0.4653776807754106
50,4.0,0.6,2.1490322370626602,0.09969480877939382,0.1252769401977745,0.4750742619112399
51,4.0,0.7,2.120239610849735,0.07786566919663733,0.09945453471640293,0.4862846425146421
52,4.0,0.8,2.09144698463681,0.054378498965406405,0.07580321796909469,0.4989067882973249
53,4.0,0.9,2.0626543584238846,0.029233298085701027,0.05708836905849054,0.5128364689851771
54,4.0,1.0,2.0338617322109602,0.0024300665575212174,0.04929570526446718,0.527970202835057
55,5.0,0.0,2.708261072088268,0.1224116195181085,0.27254598336536906,0.3498737193875935
56,5.0,0.1,2.6820420577980117,0.11691115216080461,0.24742678826654016,0.35085475089908813
57,5.0,0.2,2.655823043507755,0.11003581138279533,0.22256143303793605,0.35378152348521424
58,5.0,0.3,2.629604029217499,0.1017855971840807,0.19804555238785293,0.3586063997076495
59,5.0,0.4,2.603385014927242,0.09216050956466072,0.17402690477631547,0.3652541675104493
60,5.0,0.5,2.5771660006369856,0.08116054852453539,0.15074335730686572,0.3736275381672574
61,5.0,0.6,2.550946986346729,0.0687857140637047,0.12859482640826278,0.38361353090161576
62,5.0,0.7,2.524727972056472,0.05503600618216867,0.10828006467721779,0.395089886387123
63,5.0,0.8,2.498508957766216,0.039911424879927264,0.09103509682940486,0.4079308384771613
64,5.0,0.9,2.4722899434759595,0.02341197015698051,0.07889916807977825,0.4220118399484488
65,5.0,1.0,2.4460709291857023,0.0055376420133284076,0.07441533453078342,0.43721309513025386
66,6.0,0.0,2.492588594607226,0.19235985487438492,0.48640216179761203,0.43858848009767076
67,6.0,0.1,2.4442291090993757,0.19444393584850153,0.438352490660535,0.44124652374037915
68,6.0,0.2,2.3958696235915253,0.1918507371454501,0.39037933963308874,0.4491262787109222
69,6.0,0.3,2.347510138083675,0.18458025876523065,0.34251486279226845,0.46196061890776036
70,6.0,0.4,2.2991506525758245,0.17263250070784317,0.2948119965876804,0.47935174172180595
71,6.0,0.5,2.250791167067974,0.15600746297328769,0.24736425592148611,0.5008251699335656
72,6.0,0.6,2.2024316815601237,0.13470514556156424,0.20035297991378728,0.5258810598066914
73,6.0,0.7,2.154072196052273,0.10872554847267277,0.15417794164615864,0.5540335792756619
74,6.0,0.8,2.1057127105444224,0.07806867170661325,0.1098983098019542,0.584835707309122
75,6.0,0.9,2.057353225036572,0.04273451526338576,0.07114575870404567,0.6178913187605802
76,6.0,1.0,2.0089937395287216,0.0027230791429902652,0.05218313082779017,0.652858207218677
77,7.0,0.0,2.485957342634463,0.2080282313091549,0.4672662900191385,0.45610111960962657
78,7.0,0.1,2.439504102063865,0.2069012831975545,0.4211147327719151,0.4584606143047239
79,7.0,0.2,2.3930508614932657,0.20145852796693414,0.375037674968652,0.46546734101029535
80,7.0,0.3,2.3465976209226667,0.1916999656172939,0.3290664131345571,0.4769165161165466
81,7.0,0.4,2.3001443803520676,0.1776255961486338,0.2832524633248821,0.49249841447593906
82,7.0,0.5,2.2536911397814685,0.15923541956095377,0.23768680826878938,0.5118357356583294
83,7.0,0.6,2.2072378992108694,0.13652943585425392,0.1925458043931747,0.5345210561348476
84,7.0,0.7,2.160784658640271,0.10950764502853419,0.14821795394905832,0.560147753476832
85,7.0,0.8,2.1143314180696713,0.0781700470837945,0.10573099864890771,0.5883315894270775
86,7.0,0.9,2.0678781774990727,0.042516642020034974,0.06859543276899373,0.6187232173027452
87,7.0,1.0,2.0214249369284736,0.002547429837255573,0.050472069872906665,0.6510135077401613
88,8.0,0.0,3.152901420518365,0.03478027074571288,0.19500577489154763,0.18649469361274837
89,8.0,0.1,3.133519768363495,0.03472932038355008,0.17575531893705582,0.18749911753891138
90,8.0,0.2,3.1141381163804973,0.03392707321418315,0.1565372446483033,0.19048061391440402
91,8.0,0.3,3.0947564645693717,0.03237352923761208,0.13736514369852262,0.19534867883796672
92,8.0,0.4,3.0753748129301175,0.03006868845383685,0.11826137720480857,0.2019669408528932
93,8.0,0.5,3.0559931622970984,0.02701255086285749,0.09926540690994044,0.21017012327331144
94,8.0,0.6,3.0366115101672255,0.023205116464673988,0.08045362148494578,0.21978083025282386
95,8.0,0.7,3.017229859557077,0.01864638525928633,0.06199392281816998,0.23062316111510192
96,8.0,0.8,2.9978482080547386,0.013336357246694535,0.04432837030961991,0.24253199495374939
97,8.0,0.9,2.9784665568453588,0.007275032426898599,0.028949252209696203,0.25535816305236964
98,8.0,1.0,2.9590849056359785,0.0004624107998985195,0.021503739207368554,0.2689704651182355
99,9.0,0.0,2.3174211821131365,0.20300912133243823,0.2878124878915894,0.4505653352538766
100,9.0,0.1,2.289065237122919,0.19018775240154082,0.2599209408202225,0.45145673208927395
101,9.0,0.2,2.260709292132701,0.17575826423806687,0.23214194364648796,0.45412042433432925
102,9.0,0.3,2.2323533471424835,0.15972065684201645,0.20452136258993944,0.45852552587509515
103,9.0,0.4,2.203997402152266,0.14207493021338946,0.17713331912403796,0.46462250827209206
104,9.0,0.5,2.1756414571620484,0.12282108435218599,0.15010515302522945,0.4723458602969274
105,9.0,0.6,2.1472855121718304,0.10195911925840606,0.12367303836379702,0.48161734553358365
106,9.0,0.7,2.118929567181613,0.07948903493204959,0.09831888477863995,0.492349512572687
107,9.0,0.8,2.0905736221913953,0.05541083137311661,0.07514189924851673,0.5044491419111407
108,9.0,0.9,2.0622176772011773,0.029724508581607165,0.05686937817322659,0.5178203841601705
109,9.0,1.0,2.0338617322109602,0.0024300665575212174,0.04929570526446718,0.5323674322883237
110,10.0,0.0,3.6649647255611773,0.040025249014206225,0.060038057659268486,0.20006311257752196
111,10.0,0.1,3.662565320684373,0.03637742384234096,0.05912006801883416,0.20007750053440626
112,10.0,0.2,3.660165920817289,0.032718084331834325,0.058286456381025205,0.20012065776782922
113,10.0,0.3,3.657766510976601,0.029047230482686322,0.05754088508857112,0.20019256603028665
114,10.0,0.4,3.6553671011269753,0.02536486229489688,0.05688681965978567,0.2002931942365778
115,10.0,0.5,3.6529676713491632,0.021670979768466256,0.05632744359837471,0.2004225003202096
116,10.0,0.6,3.6505682715267707,0.01796558290339372,0.055865612456769534,0.20058042595360434
117,10.0,0.7,3.6481688466547424,0.01424867169968037,0.055503750201238884,0.20076690712697398
118,10.0,0.8,3.645769451782825,0.010520246157324806,0.05524382938387948,0.20098185999398877
119,10.0,0.9,3.643370032050125,0.0067803062763283975,0.05508728669837799,0.20122519812682593
120,10.0,1.0,3.640970627083937,0.0030288520566902413,0.055035007556011484,0.20149681485623008
121,11.0,0.0,3.8070887714096244,0.09593853788788043,0.10218808372914884,0.30973946775940653
122,11.0,0.1,3.8007881082520996,0.08734922591865353,0.09842832420433596,0.3098035442342384
123,11.0,0.2,3.7944874361362775,0.07868051714532005,0.09493819760491075,0.3099956952774228
124,11.0,0.3,3.7881867587566385,0.0699324115678803,0.09174848335078141,0.3103156832939407
125,11.0,0.4,3.781886100769043,0.06110490918633473,0.08889153821903731,0.3107631117093214
126,11.0,0.5,3.7755854181490567,0.05219801000068254,0.08640035860384164,0.3113374343610043
127,11.0,0.6,3.769284756138378,0.04321171401092434,0.08430739355817278,0.31203794659376266
128,11.0,0.7,3.7629840970039368,0.034146021217060014,0.08264289468884664,0.31286380203571945
129,11.0,0.8,3.756683424618189,0.02500093161908923,0.08143313670502446,0.31381401351910554
130,11.0,0.9,3.750382752162025,0.015776445217012287,0.0806985774894721,0.31488745368893933
131,11.0,1.0,3.7440820745241954,0.0064725620108292675,0.08045223434330005,0.3160828680903116
132,12.0,0.0,2.3107388992905102,0.18559029083987533,0.2812312788569552,0.4308019160123076
133,12.0,0.1,2.2830511825825557,0.17417375532013962,0.2540185991891524,0.43169074636407856
134,12.0,0.2,2.2553634658746007,0.161224000487404,0.22692087734168429,0.4343463243379355
135,12.0,0.3,2.2276757491666457,0.14674102634166847,0.19998484874114866,0.43873656987807036
136,12.0,0.4,2.1999880324586902,0.13072483288293296,0.1732859318915425,0.4448101227983405
137,12.0,0.5,2.172300315750735,0.11317542011119755,0.14695342108988302,0.4524992069080062
138,12.0,0.6,2.1446125990427802,0.09409278802646219,0.12122632165301743,0.4617231188427478
139,12.0,0.7,2.1169248823348252,0.07347693662872687,0.09658961365499412,0.47239196014366475
140,12.0,0.8,2.08923716562687,0.051327865917991565,0.07413841907891684,0.48441026914783036
141,12.0,0.9,2.061549448918915,0.027645575894256365,0.056539156467188184,0.49768029197103336
142,12.0,1.0,2.0338617322109602,0.0024300665575212174,0.04929570526446718,0.5121047319541894
143,13.0,0.0,3.382818302576176,0.01934819291284931,0.09165982965428257,0.13909778184014765
144,13.0,0.1,3.374587586616771,0.018185781564218212,0.08434677086284069,0.1393410834715358
145,13.0,0.2,3.366356897103465,0.016887881336508058,0.07721867643810017,0.14006844995544881
146,13.0,0.3,3.358126202069693,0.015454492229719285,0.07033177155682917,0.14127240556872833
147,13.0,0.4,3.349895510637438,0.013885614243851891,0.06376426292984314,0.14294090709717205
148,13.0,0.5,3.341664803462738,0.012181247378905347,0.05762544256526054,0.14505793024501817
149,13.0,0.6,3.33343409250255,0.010341391634880077,0.0520671764803096,0.14760417604950288
150,13.0,0.7,3.325203397591425,0.00836604701177614,0.04729460963800964,0.15055786198012533
151,13.0,0.8,3.3169727113730185,0.006255213509593761,0.04356671089973094,0.15389553064818312
152,13.0,0.9,3.3087420079531444,0.004008891128332118,0.041168247527922384,0.1575927975595287
153,13.0,1.0,3.3005113005638127,0.0016270798679915858,0.040337078079498837,0.16162498242162762
154,14.0,0.0,2.423841623899918,0.24361105976449607,0.38825071106200204,0.49356971114979903
155,14.0,0.1,2.385435249848755,0.23284876568430368,0.35030368661027766,0.49506172275005655
156,14.0,0.2,2.3470288757975926,0.2191363724685956,0.3124689267765176,0.49951101893304345
157,14.0,0.3,2.30862250174643,0.20247388011737188,0.2747928068281655,0.5068397240492465
158,14.0,0.4,2.2702161276952673,0.18286128863063256,0.23735088435405044,0.5169253842177042
159,14.0,0.5,2.2318097536441046,0.1602985980083776,0.2002745541957685,0.5296105162838455
160,14.0,0.6,2.193403379592942,0.13478580825060704,0.1638122429749787,0.5447135432534952
161,14.0,0.7,2.1549970055417793,0.10632291935732083,0.1284877580712993,0.5620395791976122
162,14.0,0.8,2.1165906314906167,0.07490993132851897,0.09557120976214362,0.5813899140000592
163,14.0,0.9,2.0781842574394545,0.040546844164201505,0.06862002209360069,0.6025695600948316
164,14.0,1.0,2.0397778833882922,0.0032336578643684093,0.056865260611100775,0.6253926898679557
165,15.0,0.0,3.241193659341146,0.039108509152704,0.06473390440515323,0.1977587144798024
166,15.0,0.1,3.235240338916639,0.03558126407189499,0.05930496450136768,0.19784830381561452
167,15.0,0.2,3.2292870185364864,0.03198313469223194,0.053986695600491165,0.1981168280076806
168,15.0,0.3,3.22333367668093,0.028314121013714482,0.04881526448157598,0.19856356305005282
169,15.0,0.4,3.217380351345405,0.024574223036342848,0.04384270212522221,0.1991873072616428
170,15.0,0.5,3.21142701828379,0.020763440760116925,0.03914484280230457,0.19998640654358665
171,15.0,0.6,3.205473685335479,0.01688177418503676,0.0348330196921633,0.20095876833639267
172,15.0,0.7,3.1995203554735574,0.012929223311102328,0.03106838039494182,0.2021018912071084
173,15.0,0.8,3.193567022663144,0.00890578813831364,0.028071933715568702,0.2034128974314143
174,15.0,0.9,3.1876136899660343,0.004811468666670695,0.02610951951204608,0.20488856382033072
175,15.0,1.0,3.18166036008918,0.0006462648961734794,0.025421740620450824,0.20652536002118246
176,16.0,0.0,3.5964527428150177,0.06954540398780269,0.12185126516222615,0.2637146260407312
177,16.0,0.1,3.588821688997826,0.06401740363165528,0.11722330818591943,0.26382501194173336
178,16.0,0.2,3.5811906149371406,0.05837293728466239,0.11292183418418936,0.26415589421201185
179,16.0,0.3,3.573559582233429,0.05261200494682339,0.10898554165572981,0.2647064424166772
180,16.0,0.4,3.5659285187721252,0.04673460661813888,0.1054552912288384,0.26547529464112485
181,16.0,0.5,3.558297455310822,0.04074074229860883,0.10237311593102141,0.26646055943008023
182,16.0,0.6,3.5506664013514904,0.03463041198823296,0.09978054981746033,0.2676598453032699
183,16.0,0.7,3.543035347335304,0.028403615687011406,0.09771656637837976,0.2690702915947503
184,16.0,0.8,3.535404294729233,0.022060353394944138,0.09621518893357994,0.2706885971898757
185,16.0,0.9,3.527773240684618,0.01560062511203122,0.09530301004725253,0.27251105959889366
186,16.0,1.0,3.520142186583148,0.009024430838272616,0.09499700436473045,0.27453361276743826
187,17.0,0.0,3.3212865042878166,0.06123660578447126,0.13366992899068283,0.24746031153393316
188,17.0,0.1,3.3080417261725925,0.05672428639730321,0.120559496024247,0.24781450766683707
189,17.0,0.2,3.2947969566061523,0.051861118852690125,0.10748201874330926,0.24887406951624827
190,17.0,0.3,3.2815521784415873,0.04664710315063236,0.09445116659981898,0.2506300526074589
191,17.0,0.4,3.2683074002770223,0.04108223929112976,0.08148932254138276,0.25306795996276166
192,17.0,0.5,3.2550626305132204,0.03516652727418215,0.06863560238214124,0.2561683209024974
193,17.0,0.6,3.24181785704737,0.028899967099789772,0.05596453877586344,0.2599074322694173
194,17.0,0.7,3.228573074085409,0.022282558767952706,0.04363554262423264,0.26425818411719276
195,17.0,0.8,3.2153283142991502,0.01531430227867052,0.032045925467581664,0.2691909100193716
196,17.0,0.9,3.2020835387872766,0.007995197631943625,0.022375634182362623,0.2746742712266113
197,17.0,1.0,3.1888387632437176,0.00032524482777188525,0.018034545399645795,0.2806759923395583
198,18.0,0.0,3.5964527428150177,0.06954540398780269,0.12185126516222615,0.2637146260407312
199,18.0,0.1,3.588821688997826,0.06401740363165528,0.11722330818591943,0.26382501194173336
200,18.0,0.2,3.5811906149371406,0.05837293728466239,0.11292183418418936,0.26415589421201185
201,18.0,0.3,3.573559582233429,0.05261200494682339,0.10898554165572981,0.2647064424166772
202,18.0,0.4,3.5659285187721252,0.04673460661813888,0.1054552912288384,0.26547529464112485
203,18.0,0.5,3.558297455310822,0.04074074229860883,0.10237311593102141,0.26646055943008023
204,18.0,0.6,3.5506664013514904,0.03463041198823296,0.09978054981746033,0.2676598453032699
205,18.0,0.7,3.543035347335304,0.028403615687011406,0.09771656637837976,0.2690702915947503
206,18.0,0.8,3.535404294729233,0.022060353394944138,0.09621518893357994,0.2706885971898757
207,18.0,0.9,3.527773240684618,0.01560062511203122,0.09530301004725253,0.27251105959889366
208,18.0,1.0,3.520142186583148,0.009024430838272616,0.09499700436473045,0.27453361276743826
209,19.0,0.0,3.9379855607340133,0.10585250951330263,0.15435756405593076,0.3253498263612609
210,19.0,0.1,3.952418040306932,0.09744158779860752,0.14095609738577303,0.32566978104888317
211,19.0,0.2,3.966850541285054,0.08861407242392204,0.12777939266381166,0.32662776555663386
212,19.0,0.3,3.981283031264563,0.07936996338924597,0.11490483619120664,0.3282181917462127
213,19.0,0.4,3.99571551566412,0.06970926069457938,0.10244639608659759,0.33043192709474106
214,19.0,0.5,4.010148011223583,0.05963196433992228,0.09057592595922112,0.3332565532986174
215,19.0,0.6,4.024580506836811,0.04913807432527468,0.07955706446035268,0.3366766936615358
216,19.0,0.7,4.039012991182602,0.038227590650636536,0.06979433703877364,0.340674409628701
217,19.0,0.8,4.053445492537083,0.02690051331600787,0.0618850926046567,0.3452296450672967
218,19.0,0.9,4.067877979713172,0.015156842321388652,0.05661161091724007,0.3503206428375036
219,19.0,1.0,4.082310475474257,0.002996577666778954,0.054741005350458755,0.35592442120920215
220,20.0,0.0,3.581383913755417,0.060371263097302556,0.225054245964661,0.24570564319384802
221,20.0,0.1,3.559176524880616,0.05890590916428553,0.20317286594567852,0.24670717644524665
222,20.0,0.2,3.536969095468521,0.05645421787605579,0.1813707118695407,0.24968768204309508
223,20.0,0.3,3.5147616956932906,0.053016189232614266,0.15968032392233178,0.2545776543841977
224,20.0,0.4,3.4925543069839478,0.048591823233960676,0.13815432215572127,0.26126990049193044
225,20.0,0.5,3.470346895646456,0.043181119880095015,0.11688352670126055,0.2696302671178919
226,20.0,0.6,3.448139497817082,0.036784079171017274,0.0960377089189882,0.2795090975727458
227,20.0,0.7,3.4259320885909053,0.029400701106727566,0.07596749155287581,0.29075166531906105
228,20.0,0.8,3.4037246883193006,0.02103098568722568,0.05749101543522153,0.30320630107739666
229,20.0,0.9,3.381517287882238,0.011674932912511734,0.042728341706732044,0.3167300561362184
230,20.0,1.0,3.359309890714697,0.0013325427825856958,0.036504010500021715,0.3311919862002396
231,21.0,0.0,4.016824086908682,0.064032376856045,0.07867376425017919,0.2530461951028804
232,21.0,0.1,4.011696407375359,0.05822180188828128,0.0754320268093931,0.2530981426276815
233,21.0,0.2,4.006568696276449,0.052358640423657274,0.07240858899954779,0.25325392314699735
234,21.0,0.3,4.001441001892088,0.04644289246217507,0.06963192439797421,0.2535133442347633
235,21.0,0.4,3.9963133056060105,0.04047455800383391,0.06713264788615625,0.25387608866975264
236,21.0,0.5,3.991185599954453,0.03445363704863377,0.06494279010959832,0.2543417152376861
237,21.0,0.6,3.9860579053504197,0.02838012959657484,0.06309458571,0.25490965825672884
238,21.0,0.7,3.9809302202646792,0.02225403564765705,0.06161878205027774,0.25557923518095976
239,21.0,0.8,3.9758025296933854,0.016075355201880352,0.06054261352936999,0.25634965144804694
240,21.0,0.9,3.970674839198498,0.009844088259244778,0.0598876299960779,0.2572200002984286
241,21.0,1.0,3.9655471444129944,0.0035602348197501747,0.05966770332223434,0.25818927198695546
242,22.0,0.0,2.326154806567285,0.19738837033959614,0.2964208290154276,0.44428410993371814
243,22.0,0.1,2.2969254991316523,0.18558171167988918,0.2676426946957934,0.4452445651018807
244,22.0,0.2,2.26769619169602,0.1720663481938487,0.23897410110761255,0.4481135793437452
245,22.0,0.3,2.2384668842603874,0.15684227988147484,0.21045981754883902,0.4528548796889536
246,22.0,0.4,2.209237576824755,0.1399095067427675,0.18217231796165753,0.45941050156724067
247,22.0,0.5,2.1800082693891225,0.12126802877772673,0.1542364317750165,0.4677041593451614
248,22.0,0.6,2.15077896195349,0.10091784598635252,0.12688461359908387,0.47764532575290425
249,22.0,0.7,2.1215496545178576,0.07885895836864489,0.1005944246766279,0.48913355904575334
250,22.0,0.8,2.092320347082225,0.055091365924603744,0.07646879239394425,0.5020626701740194
251,22.0,0.9,2.0630910396465922,0.029615068654229207,0.05730985055544933,0.5163244288294916
252,22.0,1.0,2.0338617322109602,0.0024300665575212174,0.04929570526446718,0.5318116317421686
253,23.0,0.0,2.7789368426922403,0.5094949955950804,0.6707670708823253,0.713789181478033
254,23.0,0.1,2.7122866929261016,0.4990960999097289,0.6045873440346968,0.7168941609881677
255,23.0,0.2,2.645636543159962,0.47981271929667996,0.5385236621370502,0.7261294412503014
256,23.0,0.3,2.5789863933938246,0.45164485375593366,0.4726246901334826,0.7412659291844714
257,23.0,0.4,2.5123362436276855,0.4145925032874902,0.40697044818234257,0.7619520162166769
258,23.0,0.5,2.4456860938615472,0.36865566789134896,0.34170203188070336,0.7877506313493483
259,23.0,0.6,2.379035944095408,0.3138343475675107,0.2770922164492581,0.8181782961516597
260,23.0,0.7,2.312385794329269,0.2501285423159749,0.21373909134695357,0.8527396298540759
261,23.0,0.8,2.2457356445631307,0.17753825213674165,0.15320961735667254,0.8909537099543366
262,23.0,0.9,2.1790854947969924,0.09606347702981118,0.10072963545566911,0.9323715113444982
263,23.0,1.0,2.112435345030854,0.005704216995183283,0.0755262669220668,0.9765855016228476
264,24.0,0.0,2.7839217775095593,0.4835390519910036,0.6464220924470633,0.6953697232343408
265,24.0,0.1,2.7197311833567017,0.47285086657457037,0.5827291878972594,0.6983262019777723
266,24.0,0.2,2.655540589203845,0.4539218164027435,0.5191588928320053,0.707121475774701
267,24.0,0.3,2.5913499950509875,0.42675190147552283,0.45576251528740347,0.7215420593356116
268,24.0,0.4,2.52715940089813,0.3913411217929086,0.3926243107998299,0.7412597183404432
269,24.0,0.5,2.4629688067452724,0.3476894773549004,0.3298925480764547,0.7658654329798577
270,24.0,0.6,2.3987782125924153,0.29579696816149875,0.26785294823298933,0.7949054142400152
271,24.0,0.7,2.3345876184395578,0.2356635942127033,0.20712840276800862,0.8279131829474328
272,24.0,0.8,2.2703970242867006,0.1672893555085141,0.14933188991217583,0.8644343376819328
273,24.0,0.9,2.206206430133843,0.09067425204893122,0.09969311015136181,0.9040431818140372
274,24.0,1.0,2.1420158359809855,0.005818283833954661,0.07627767585574866,0.9463520960830005
275,25.0,0.0,2.219987404169804,0.23542760454854106,0.48426179114562096,0.48520882571171464
276,25.0,0.1,2.1720158171986124,0.23303451917350892,0.43678975765167344,0.48757448426376426
277,25.0,0.2,2.1240442302274207,0.2260388874854075,0.3894401734905112,0.49460357578032077
278,25.0,0.3,2.0760726432562295,0.21444070948423694,0.34226386221788124,0.5061018306204319
279,25.0,0.4,2.028101056285038,0.19823998516999713,0.29534386796639434,0.521773873486489
280,25.0,0.5,1.9801294693138463,0.17743671454268814,0.24882523108292368,0.5412572710476099
281,25.0,0.6,1.9321578823426546,0.15203089760231003,0.2029840811853456,0.5641572814240605
282,25.0,0.7,1.8841862953714632,0.12202253434886268,0.15840967495363673,0.5900762571216844
283,25.0,0.8,1.8362147084002716,0.0874116247823461,0.11656439995231753,0.6186348572193093
284,25.0,0.9,1.78824312142908,0.048198168902760366,0.08175230802026351,0.6494849730577632
285,25.0,1.0,1.7402715344578885,0.004382166710105449,0.06619793584474858,0.6823158507626805
286,26.0,0.0,2.4658619969535733,0.0808090907756567,0.27233430173338946,0.2842693982398681
287,26.0,0.1,2.439505120879695,0.0794500939717785,0.2469148810612898,0.28548866123198385
288,26.0,0.2,2.413148244805816,0.07670172733515274,0.22171448962834192,0.2891156004804166
289,26.0,0.3,2.3867913687319375,0.07256399086577936,0.1968172786255038,0.2950614427928882
290,26.0,0.4,2.360434492658059,0.06703688456365837,0.17235468445241006,0.303189791117111
291,26.0,0.5,2.33407761658418,0.06012040842878981,0.14854158735040487,0.31333083743066475
292,26.0,0.6,2.3077207405103017,0.051814562461173656,0.12574752055294727,0.3252963998649744
293,26.0,0.7,2.2813638644364227,0.04211934666080991,0.10464054907442544,0.33889327476061365
294,26.0,0.8,2.255006988362544,0.03103476102769854,0.08646513707112399,0.35393350423996267
295,26.0,0.9,2.2286501122886655,0.018560805561839602,0.07343136373244658,0.37024123082381605
296,26.0,1.0,2.2022932362147865,0.004697480263233068,0.06853816647119375,0.3876565263387637
297,27.0,0.0,3.3112557020457674,0.10545723412673923,0.36041829101504813,0.3247417960884297
298,27.0,0.1,3.275334051715828,0.10661128154174279,0.32462964151769613,0.32672251414881776
299,27.0,0.2,3.239412384028825,0.10518459738734272,0.2888739928663501,0.3325938977124225
300,27.0,0.3,3.2034907481150308,0.10117718166353734,0.2531653841955271,0.34215570419051844
301,27.0,0.4,3.167569086217669,0.09458903437032812,0.21752690961846544,0.35510996373673726
302,27.0,0.5,3.131647424274666,0.08542015550771445,0.1819998149229637,0.37110157421309314
303,27.0,0.6,3.095725762286024,0.0736705450756963,0.14666506208434651,0.3897568498884053
304,27.0,0.7,3.059804100251742,0.05934020307427371,0.1117053258830269,0.41071298653613914
305,27.0,0.8,3.0238824385276963,0.04242912950344664,0.07762893066536677,0.43363653445280637
